"","Date","Location / Operator","Aircraft Type / Registration","Fatalities","year","month","day"
"4872","23 Jul 1999","Tokyo, JapanAll Nippon Airways","Boeing B-747JA8966","1/517(0)","1999","Jul","23"
"4873","23 Jul 1999","Near Orito, ColombiaMilitary - U.S. Army","de Havilland Canada DHC-7-102N5382W","7/7(0)","1999","Jul","23"
"4874","24 Jul 1999","Nasevou Village, FijiAir Fiji","Embraer 110P1 BandeiranteDQ-AFN","17/17(0)","1999","Jul","24"
"4875","31 Jul 1999","Marine City, MichiganPrivate","Beech King Air 65-A90N518DM","10/10(0)","1999","Jul","31"
"4876","07 Aug 1999","Santo Antao, Cape Verde IslandsTACV-Cabo Verde Airlines","Dornier 228-201D4-CBC","18/18(0)","1999","Aug","07"
"4877","12 Aug 1999","Sept-Îles, CanadaRegionnair","Beechcraft 1900DC-FLIH","1/4(0)","1999","Aug","12"
"4878","22 Aug 1999","Hong Kong, ChinaChina Airlines (Taiwan)","McDonnell Douglas MD-11B-150","3/315(0)","1999","Aug","22"
"4879","24 Aug 1999","Hualian, TaiwanUni Air","McDonnell Douglas MD-90-30B-17912","1/96(0)","1999","Aug","24"
"4880","26 Aug 1999","Turtkul, UzbekistanUzbekistan Airways","Yakovlev YAK-40UK-87848","2/33(0)","1999","Aug","26"
"4881","31 Aug 1999","Buenos Aires, ArgentinaLAPA, Lineas Aereas Privadas Argentinas","Boeing B-737-204CLV-WRZ","64/103(10)","1999","Aug","31"
"4882","01 Sep 1999","Mount Meru, TanzaniaNorthern Air (Tanzania)","Cessna 404 Titan II5HNAT","12/12(0)","1999","Sep","01"
"4883","03 Sep 1999","Glasgow, ScotlandEdinburgh Air Charter","Cessna 404 Titan AmbassadorG-ILGW","8/11(0)","1999","Sep","03"
"4884","05 Sep 1999","Near Kathmandu, NepalNecon Air","Hawker Siddeley HS-748-501 Super 2B9N-AEG","15/15(0)","1999","Sep","05"
"4885","05 Sep 1999","Westerly, Rhode IslandAir Taxi - New England Airlines","Piper PA-32-260N4830S","3/5(0)","1999","Sep","05"
"4886","14 Sep 1999","Belelm, BrazilNorte Jet Táxi Aéreo","Embraer 110 BandeirantePT-ODK","2/2(0)","1999","Sep","14"
"4887","14 Sep 1999","Bucharest, RomaniaGreek Government","Dassault Falcon 900BSX-ECH","7/13(0)","1999","Sep","14"
"4888","14 Sep 1999","Girona, SpainBritannia Airways","Boeing 757-204G-BYAG","1/245(0)","1999","Sep","14"
"4889","17 Sep 1999","Mt. Hidalgo, MexicoMilitary - Mexican Air Force","Lockheed C-130A Hercules3610","5/5(0)","1999","Sep","17"
"4890","25 Sep 1999","Mt. Mauna Loa, HawaiiBig Island Airlines","Piper PA-31-350 Navajo ChieftainN411WL","10/10(0)","1999","Sep","25"
"4891","02 Oct 1999","Dhahran, Saudi ArabiaAramco Associated Company","Bell 214ST helicopterN704H","12/20(0)","1999","Oct","02"
"4892","24 Oct 1999","Off Genova, ItalyAvioriprese Jet Executive","Learjet 35AI-AVJG","3/3(0)","1999","Oct","24"
"4893","24 Oct 1999","San Carlos, VenezuelaMilitary - Venezuelan Army","Arava 201EV-8012","6/6(0)","1999","Oct","24"
"4894","25 Oct 1999","Aberdeen, South DakotaPrivate charter","Gates Learjet 35N47BA","6/6(0)","1999","Oct","25"
"4895","31 Oct 1999","Charllis, IdahoAir Taxi - Stanley Air Taxi","Cessna U206FN902CT","4/4(0)","1999","Oct","31"
"4896","31 Oct 1999","Off Nantucket Island, MassachusettsEgyptAir","Boeing B-767-366ERSU-GAP","217/217(0)","1999","Oct","31"
"4897","09 Nov 1999","Near Uruapan, MexicoTAESA","McDonnell Douglas DC-9-31XA-TKN","18/18(0)","1999","Nov","09"
"4898","12 Nov 1999","Near Pristina, KosovoSi Fly - U.N. charter","Aerospatiale Alenia ATR-42F-OHFV","24/24(0)","1999","Nov","12"
"4899","26 Nov 1999","Nairobi, KenyaDHL Aviation Africa","Cessna 208 Caravan I5Y-RAN","4/4(0)","1999","Nov","26"
"4900","05 Dec 1999","Moscow, RussiaTashkent Aircraft Production Corporation","Ilyushin 114TUK-91004","5/7(0)","1999","Dec","05"
"4901","06 Dec 1999","Johannesburg, South AfricaCharter - Flightline Charter Services","Piper PA-31-350ZS-OJY","9/9(0)","1999","Dec","06"
"4902","07 Dec 1999","Near Bayombang, PhilippinesAsian Spirit","Let 410UVPRP-C-3883","17/17(0)","1999","Dec","07"
"4903","07 Dec 1999","Bethel, AlaskaAir Taxi - Grant Aviation Inc.","Cessna 207N1747U","6/6(0)","1999","Dec","07"
"4904","09 Dec 1999","Near Branson, MissouriCollege of the Ozarks","Cessna 525 CitationN525KL","6/6(0)","1999","Dec","09"
"4905","09 Dec 1999","Near Sundsvall, SwedenCharter - Twin Air HB","Piper PA-31-350SE-GDN","8/8(0)","1999","Dec","09"
"4906","10 Dec 1999","Kuwait City, KuwaitMilitary - U.S. Air Force","Lockheed C-130H63-7854","3/94(0)","1999","Dec","10"
"4907","11 Dec 1999","Sao Jorge, Azores (Portugal)SATA","British Aerospace APTCS-TGM","35/35(0)","1999","Dec","11"
"4908","21 Dec 1999","Guatemala City, GuatemalaCubana de Aviacon","McDonnell Douglas DC-10-30F-GTDI","16/314(2)","1999","Dec","21"
"4909","22 Dec 1999","Great Hallingbury, United KingdomKorean Air","Boeing 747-2B5FHL-7451","4/4(0)","1999","Dec","22"
"4910","24 Dec 1999","Amritsar, India / Kandahar, AfghanistanIndian Airlines","Airbus A300B2-101VT-EDW","1/189(0)","1999","Dec","24"
"4911","25 Dec 1999","Bejuma, VenezuelaCubana de Aviacion","Yakovlev YAK-42DCU-T1285","22/22(0)","1999","Dec","25"
"4912","25 Dec 1999","Near Simara, NepalSkyline Airways","de Havilland Canada DHC-6 Twin Otter9N-AFL","10/10(0)","1999","Dec","25"
"4913","29 Dec 1999","Near Zonguldak, TurkeyEcuato Guineana de Aviacion","Antonov 283C-JJI","6/6(0)","1999","Dec","29"
"4914","05 Jan 2000","Abuja, NigeriaSkypower Express Airways","Embraer 110P1A Bandeirante5N-AXL","1/16(1)","2000","Jan","05"
"4915","10 Jan 2000","Niederhasli, SwitzerlandCrossair","Saab 340BHB-AKK","10/10(0)","2000","Jan","10"
"4916","13 Jan 2000","Off Marsa el-Brega, LibyaAvisto","Shorts 360-300HB-AAM","22/41(0)","2000","Jan","13"
"4917","15 Jan 2000","San Jose, Costa RicaTACA","Let 410UVP-EYS-09-C","5/20(0)","2000","Jan","15"
"4918","25 Jan 2000","Near Ankara, TurkeyTop Air - Air Taxi","Beechcraft King Air C90?","4/4(0)","2000","Jan","25"
"4919","30 Jan 2000","Off Abidjan, Ivory CoastKenya Airways","AirbusA310-3045Y-BEN","169/179(0)","2000","Jan","30"
"4920","31 Jan 2000","Off Point Mugu, CaliforniaAlaska Airlines","McDonnell Douglas MD-83N963AS","88/88(0)","2000","Jan","31"
"4921","02 Feb 2000","Tehran, IranMilitary - Islamic Republic of Iran Air Force","Lockheed C-130 Hercules?","8/8(0)","2000","Feb","02"
"4922","05 Feb 2000","Iliamna, AlaskaAir Taxi - Iliamna, Air Taxi Inc.","Cessna U206GN756HG","6/6(0)","2000","Feb","05"
"4923","16 Feb 2000","Sacramento, CaliforniaEmery Worldwide","McDonnell Douglas DC-8-71FN8079U","3/3(0)","2000","Feb","16"
"4924","05 Mar 2000","Burbank, CalilforniaSouthwest Airlines","Boeing B-737-3T5N668SW","0/142(0)","2000","Mar","05"
"4925","09 Mar 2000","Moscow, RussiaVologodskiye Airlines","Yakovlev YAK-40RA-88170","9/9(0)","2000","Mar","09"
"4926","17 Mar 2000","Near Kuna Yala, PanamaAeroperlas","de Havilland Canada DHC-6 Twin Otter 300HP-1267APP","10/10(0)","2000","Mar","17"
"4927","17 Mar 2000","Ennadai Lake, CanadaPoints North Air Services","Douglas C-47A-5-DKC-FNTF","2/2(0)","2000","Mar","17"
"4928","22 Mar 2000","Herreira, SpainMilitary - Ejército del Aire","CASA 212-DE Aviocar 200TM-12D-73","?/?(?)","2000","Mar","22"
"4929","24 Mar 2000","Kadirana, Sri LankaSky Cabs","Antonov AN-12 (freighter)RA-11302","6/8(2)","2000","Mar","24"
"4930","25 Mar 2000","Huambo, AngolaUralex","Antonov AN-32D2-MAJ","3/33(0)","2000","Mar","25"
"4931","30 Mar 2000","Near Anuradhapura, Sri LankaSri Lankan Air Force","Antonov An-26UR-79170","40/40(0)","2000","Mar","30"
"4932","01 Apr 2000","Near Gualeguaychu, ArgentinaTaxval","Cessna 208 CaravanLV-ZSR","1/1(0)","2000","Apr","01"
"4933","05 Apr 2000","Marianna, FloridaBankair","Learjet 35AN86BE","3/3(0)","2000","Apr","05"
"4934","19 Apr 2000","Bukavu, Democratic Republic CongoKivu Air Services","Cessna 208B Caravan IZS-ONT","2/2(0)","2000","Apr","19"
"4935","19 Apr 2000","Samal Island, PhilippinesAir Philippines","Boeing B-737-2H4RP-C3010","131/131(0)","2000","Apr","19"
"4936","19 Apr 2000","Pepa ,CongoMilitary - Centrafricain Airlines","Antonov AN-8TL-ACM","24/24(0)","2000","Apr","19"
"4937","29 Apr 2000","Bapi, Papua New GuineaNorth Coast Aviation","Britten-Norman BN-2A-20 IslanderP2-ISA","4/4(0)","2000","Apr","29"
"4938","02 May 2000","Lyon Satolas, FranceNorthern Executive Aviation","Learjet 35AG-MURI","2/5(0)","2000","May","02"
"4939","03 May 2000","Kurupung, GuyanaTrans Guyana Airways","Britten-Norman BN-2A-9 Islander8R-GAC","1/1(0)","2000","May","03"
"4940","10 May 2000","Kaunakakai, HawaiiPrice Aircraft Company","Rockwell Sabreliner 65N241H","6/6(0)","2000","May","10"
"4941","17 May 2000","Moanda, GabonAvirex","Beechcraft 1900C-1TR-LFK","3/10(0)","2000","May","17"
"4942","21 May 2000","Near Wilkes-Barre, PennsylvaniaExecutive Airlines","BAe Jetstream 3101-31N16EJ","19/19(0)","2000","May","21"
"4943","25 May 2000","Paris, FranceStreamline","Shorts 330-200G-SSWN","1/2(0)","2000","May","25"
"4944","25 May 2000","Near Manila, PhilippinesPhilippine Air Lines","Airbus A.330-301F-OHZN","1/298(0)","2000","May","25"
"4945","31 May 2000","Off Whyalla, AustraliaWhyalla Airlines","Piper PA-31-350 NavajoVH-MZK","8/8(0)","2000","May","31"
"4946","05 Jun 2000","Accra, GhanaGhana Airlink","Fokker F-27 Friendship 600G-524","7/52(0)","2000","Jun","05"
"4947","14 Jun 2000","Liverpool, EnglandANT Air Taxi","Piper PA-31-350 NavajoG-BMBC","5/5(0)","2000","Jun","14"
"4948","21 Jun 2000","Cuiaba, BrazilAir taxi - Jao Air Taxi","Beech BaronPT-LGL","4/4(0)","2000","Jun","21"
"4949","22 Jun 2000","Shitai, ChinaWuhan Airlines","Xian Yunshuji Y-7-100CB-3479","44/44(7)","2000","Jun","22"
"4950","23 Jun 2000","Boca Raton, FloridaUniversal Jet Aviation","Learjet 55N220JC","3/3(0)","2000","Jun","23"
"4951","27 Jun 2000","Off Shimano, JapanMilitary - Japanese Air Self-Defence Force","Kawasaki C-1A88-1027","5/5(0)","2000","Jun","27"
"4952","02 Jul 2000","Off Cagayancillo, PhilippinesMilitary - Philippine Air Force","GAF Nomad N-22CN286","14/15(0)","2000","Jul","02"
"4953","08 Jul 2000","Near Villahermosa, MexicoAerocaribe","British Aerospace  BAe Jetstream 32EPN912FJ","19/19(0)","2000","Jul","08"
"4954","09 Jul 2000","Villavicencio, ColombiaCORAL Colombia","Curtiss C-46A-60-CSHK-851P","13/19(0)","2000","Jul","09"
"4955","13 Jul 2000","Raleigh, North CarolinaWin Win Aviation","de Havilland Canada DHC-6 Twin Otter 200N201RH","1/3(0)","2000","Jul","13"
"4956","17 Jul 2000","Patna, IndiaIndian Airlines/Alliance Airlines","Boeing B-737-2A8 AdvancedVT-EGD","55/58(5)","2000","Jul","17"
"4957","19 Jul 2000","Linneus, MaineAirwave Transport","Grumman G-159 Gulfstream IC-GNAK","2/2(0)","2000","Jul","19"
"4958","20 Jul 2000","Nassau, BahamasAllied Air Freight","Douglas C-47A-10-DKN54AA","2/2(0)","2000","Jul","20"
"4959","21 Jul 2000","Maui, HawaiiBlue Hawaiian Helicopters","Aerospatiale AS355-F1N510TG","7/7(0)","2000","Jul","21"
"4960","25 Jul 2000","Gonesse, FranceAir France","Aerospatiale BAe Concorde 101F-BTSC","109/109(4)","2000","Jul","25"
"4961","26 Jul 2000","Mafraq, JordanMilitary - Royal Jordanian Air Force","Lockheed C-130H Hercules348","13/13(0)","2000","Jul","26"
"4962","27 Jul 2000","Jodhura, NepalRoyal Nepal Airlines","de Havilland Canada DHC-6 Twin Otter 3009N-ABP","25/25(0)","2000","Jul","27"
"4963","02 Aug 2000","Cubatao, BrazilAir taxi - Lider Air Taxi","Sikorsky S-76PT-HRD","6/6(0)","2000","Aug","02"
"4964","06 Aug 2000","Puerto Montt, ChileMilitary - Fuerza Aérea de Chile","Casa 212-AB10 Aviocar230","14/14(0)","2000","Aug","06"
"4965","09 Aug 2000","Burlington Township, New JerseyPatuxent Airways / Private","Piper Navajo PA-31/ Piper Seminole PA-44N27944 / N2225G","11/11(0)","2000","Aug","09"
"4966","12 Aug 2000","Near Tshikapa, CongoStaer Air","Antonov AN-26B?","27/27(0)","2000","Aug","12"
"4967","14 Aug 2000","Teslin Lake, British Columbia, CanadaRCMP-GRC Air Services","Cessna 208 Caravan IC-GMPB","2/2(0)","2000","Aug","14"
"4968","15 Aug 2000","Lumber City, GeorgiaAir Taxi","Piper PA-31-350N801MW","3/3(0)","2000","Aug","15"
"4969","23 Aug 2000","Off Manama, BahrainGulf Air","Airbus A320-212A4O-EK","143/143(0)","2000","Aug","23"
"4970","25 Aug 2000","Hilo Bay, HawaiiBig Island Airlines","Piper PA-31-350 Navajo ChieftainN923BA","1/9(0)","2000","Aug","25"
"4971","26 Aug 2000","Near La Fortuna, Costa RicaSANSA","Cessna 208B Grand Caravan IHP-1357AAP","10/10(0)","2000","Aug","26"
"4972","02 Sep 2000","Mount Montezuma, ColombiaMilitary - Fuerza Aérea Colombiana","Douglas C-47FAC1659","7/7(0)","2000","Sep","02"
"4973","04 Sep 2000","Near Burketown, AustraliaCharter - Central Air","Beechcraft SKA 200VH-SKC","8/8(0)","2000","Sep","04"
"4974","16 Sep 2000","Kumarapura, Sri LankaMilitary - Sri Lanka Air Force","Mil Mi-17?","14/14(0)","2000","Sep","16"
"4975","18 Sep 2000","Nuiqsut, AlaskaCape Smythe Air Service","Piper PA-31-350 NavajoN220CS","5/10(0)","2000","Sep","18"
"4976","06 Oct 2000","Reynosa, MexicoAeromexico","McDonnell Douglas DC-9-31N936ML","0/88(4)","2000","Oct","06"
"4977","08 Oct 2000","Port Radium, Northwest Territories, CanadaSummit Air Charters","Shorts SC.7 Skyvan 3-100C-FSDZ","3/3(0)","2000","Oct","08"
"4978","09 Oct 2000","Lummi Island, WashingtonEmpire Airlines","Cessna 208B Caravan I Super CargomasterN941FE","1/1(0)","2000","Oct","09"
"4979","10 Oct 2000","Wichita, KansasBombardier Aerospace","Canadair CL-600-2B16 Challenger 604C-FTBZ","2/3(0)","2000","Oct","10"
"4980","16 Oct 2000","Hillsboro, MissouriPrivate","Cessna 335N8354N","3/3(0)","2000","Oct","16"
"4981","19 Oct 2000","Near Sam Neua, LaosLao Aviation","Harbin Yunshuji Y-12-IIRDPL-34130","8/17(0)","2000","Oct","19"
"4982","25 Oct 2000","Near Batumi, Republic of GeorgiaMilitary - Russian Air Force","Ilyushin IL-18DRA-74295","86/86(0)","2000","Oct","25"
"4983","31 Oct 2000","Taipei, TaiwanSingapore Airlines","Boeing B-747-4129V-SPK","83/179(0)","2000","Oct","31"
"4984","31 Oct 2000","Near Monaquimbundo, AngolaAca-Ancargo","Antonov AN-26D2-FDI","44/44(0)","2000","Oct","31"
"4985","07 Nov 2000","Luabo, Democratic Republic CongoMalu Aviation","Antonov 32BER-AFA","2/11(0)","2000","Nov","07"
"4986","09 Nov 2000","Fort Wayne, IndianaSuperior Aviation","Swearingen SA.226TC Metro IIN731AC","1/1(0)","2000","Nov","09"
"4987","15 Nov 2000","Near Luanda, AngolaAsa Pesada","Antonov AN-26D2-FCG","57/57(0)","2000","Nov","15"
"4988","20 Nov 2000","Miami, FloridaAmerican Airlines","Airbus A300-600RN14056","1/114(0)","2000","Nov","20"
"4989","25 Nov 2000","Cordoba, SpainMayoral Executive Jet","Aerospatiale SN-601 CorvetteEC-DQG","1/2(0)","2000","Nov","25"
"4990","11 Dec 2000","Near Sumacal, Beni, BOServicio Aereo Manchupo","Cessna 206CP-1721","6/6(0)","2000","Dec","11"
"4991","04 Jan 2001","Zheng Zou AB, ChinaMilitary - People's Liberation Army","Shaanxi Yunshuji Y-8/Yunshuji Y-831242/31243","16/16(6)","2001","Jan","04"
"4992","08 Jan 2001","Near Silimo, IndonesiaMilitary - Tentara Nasional Indonesia Navy","CASA 212-MP Aviocar 200U-614","9/9(0)","2001","Jan","08"
"4993","14 Jan 2001","Near Lake Point, UtahSkydive Salt Lake - Charter","Beech A90 King AirN616F","9/9(0)","2001","Jan","14"
"4994","23 Jan 2001","Eider Point, AlaskaMajestic Air Cargo","Douglas C-47A-30-DK (DC-3C)N19454","2/2(0)","2001","Jan","23"
"4995","25 Jan 2001","Ciudad Bolivar, VenezuelaRutaca Airlines","Douglas DC-3C (C47A-DL)YV-224C","24/24(0)","2001","Jan","25"
"4996","27 Jan 2001","Byers, ColoradoNorth Bay Charter","Beech King Air 200 CatpassN81PF","10/10(0)","2001","Jan","27"
"4997","31 Jan 2001","El Yopal, ColombiaLineas Aereas Suramericanas","Sud Aviation SE-210 Caravelle 10RHK-3932X","3/6(0)","2001","Jan","31"
"4998","08 Feb 2001","Beaver Island, MinnesotaNorthern Illinois Flight Center","Swearingen SA.227AT Merlin IVCN318DH","2/6(0)","2001","Feb","08"
"4999","08 Feb 2001","Nurnberg, GermanyE.A.S. Aeroservizi","Learjet 35AI-MOCO","3/3(0)","2001","Feb","08"
"5000","10 Feb 2001","Jakobkondre, SurinameGum Air Charter","GAF Nomad N24APZ-TBP","10/10(0)","2001","Feb","10"
"5001","27 Feb 2001","Near Granton Harbour, ScotlandLoganair","Shorts 360-100G-BNMT","2/2(0)","2001","Feb","27"
"5002","02 Mar 2001","Rio Azul Farm, BrazilAir taxi - Cuiaba Air Taxi","Beech BE-55PT-OET","6/6(0)","2001","Mar","02"
"5003","03 Mar 2001","Unadilla, GeorgiaMilitary - Florida Army National Guard","Short 36093-1336","21/21(0)","2001","Mar","03"
"5004","03 Mar 2001","Bangkok, ThailandThai Airways","Boeing B-737-4D7HS-TDC","1/5(0)","2001","Mar","03"
"5005","15 Mar 2001","Medina, Saudi ArabiaVnukovo Airlines","Tupolev 154MRA-85619","3/174(0)","2001","Mar","15"
"5006","17 Mar 2001","Near Lubango, AngolaSociedade de Aviacao Ligeira Charter","Beechcraft 1900CS9-CAE","16/17(0)","2001","Mar","17"
"5007","24 Mar 2001","Gustavia, St. Barthélémy, French West IndiesAir Caraibes","de Havilland Canada DHC-6 Twin OtterF-OGES","19/19(1)","2001","Mar","24"
"5008","26 Mar 2001","Jadura, IndonesiaMerpati Nusantara Airlines","Fokker F-27 Friendship 500FPK-MFL","3/3(0)","2001","Mar","26"
"5009","29 Mar 2001","Near Aspen, ColoradoAvjet Corp","Gulfstream Aerospace G-1159N303GA","18/18(0)","2001","Mar","29"
"5010","29 Mar 2001","Near Aspen, ColoradoJetwingsco Inc. - Private Charter","Grummand Gulfstream IIIN303GA","18/18(0)","2001","Mar","29"
"5011","02 Apr 2001","Ashbaubenon, WisconsinJet Wings","Cessna 501 Citation I/SPN405PC","1/1(0)","2001","Apr","02"
"5012","04 Apr 2001","Adar Yeil, SudanMilitary - Sudan Air Force","Antonov AN-24?","14/30(0)","2001","Apr","04"
"5013","07 Apr 2001","Thanh Tranh Village, VietnamSFC Vietnam - Charter - Full Account","Mil Mi-18 HelicopterVN-8415","16/16(0)","2001","Apr","07"
"5014","28 Apr 2001","Near Roque Perez, ArgentinaPrivate - Techint  group","Cessna  208B Grand CaravanLV-WSC","10/10(0)","2001","Apr","28"
"5015","16 May 2001","Malatya, TurkeyMilitary - Turkish Air Force","CASA CN-235M-10?","34/34(0)","2001","May","16"
"5016","17 May 2001","Near Sari, IranFaraz Qeshm Airlines","Yakovlev YAK-40EP-TQP","30/30(0)","2001","May","17"
"5017","17 May 2001","Mendoza, ArgentinaFuerza Aérea Argentina","Fokker F-27 Friendship 400MTC-76","5/5(0)","2001","May","17"
"5018","22 May 2001","Near Myakotino, RussiaMilitary - Russian Air Force","Antonov 12MGARA-12135","7/7(0)","2001","May","22"
"5019","15 Jun 2001","Jayapura, IndonesiaManunggal Air","Transall C-160NGPK-VTP","1/19(0)","2001","Jun","15"
"5020","04 Jul 2001","Near Irkutsk, RussiaVladivostokavia","Tupolev TU-154MRA-85845","145/145(0)","2001","Jul","04"
"5021","05 Jul 2001","Off Chinhae, South KoreaPrivate  - Daewoo Shipbuilding","Sikorsky S-76B helicopterHL9240","8/12(0)","2001","Jul","05"
"5022","12 Jul 2001","Near Puerto Cabello, VenezuelaPrivate - Overtec Company","Antonov AN-28 PZL-Mielec M-28 Sky TruckYV-117CP","13/13(0)","2001","Jul","12"
"5023","14 Jul 2001","Near Moscow, RussiaRuss Air Transport Company","Ilyushin IL-76RA-76588","10/10(0)","2001","Jul","14"
"5024","30 Jul 2001","Haines, AlaskaAir Taxi","Piper PA-32-300N39586","6/6(0)","2001","Jul","30"
"5025","05 Aug 2001","Reykjavík, IcelandNaske Air","Dassault Falcon 20CD-CBNA","3/3(0)","2001","Aug","05"
"5026","10 Aug 2001","Near Meadview, ArizonaPapillon Grand Canyon Helicopters of Las Vegas","Aerospatiale AS350 Eurocopter  helicoperN169PA","6/7(0)","2001","Aug","10"
"5027","23 Aug 2001","Mugogo, Democratic Republic CongoVictoria Airlines","Antonov 283C-LLA","4/11(0)","2001","Aug","23"
"5028","24 Aug 2001","Lajes, Terceira, AzoresAir Transat","Airbus A-330-243C-GITS","0/304(0)","2001","Aug","24"
"5029","24 Aug 2001","Ithaca, New YorkAmeristar Jet Charter","Learjet 25N153TW","2/2(0)","2001","Aug","24"
"5030","25 Aug 2001","Marsh Harbour, BahamasBlackhawk Int. Airways  - Private charter","Cessna 402BN8097W","9/9(0)","2001","Aug","25"
"5031","29 Aug 2001","Near Malaga, SpainBinter Mediterráneo","CASA  CN-235-200EC-FBC","4/47(0)","2001","Aug","29"
"5032","11 Sep 2001","New York City, New YorkUnited Air Lines","Boeing B-767-222N612UA","65/65(2750)","2001","Sep","11"
"5033","11 Sep 2001","New York City, New YorkAmerican Airlines","Boeing 767-223ERN334AA","92/92(2750)","2001","Sep","11"
"5034","11 Sep 2001","Shanksville, PennsylvaniaUnited Air Lines","Boeing B-757-222N591UA","44/44(0)","2001","Sep","11"
"5035","11 Sep 2001","Arlington, Virginia.American Airlines","Boeing B-757-223N644AA","64/64(125)","2001","Sep","11"
"5036","12 Sep 2001","Near Chichen Itza, MexicoAero Ferinco Charter","LET 410UVPXA-ACM","19/19(0)","2001","Sep","12"
"5037","15 Sep 2001","Belo Horizonte, BrazilTAM (Brazil)","Fokker 100PT-MRN","1/82(0)","2001","Sep","15"
"5038","18 Sep 2001","Guatemala City, GuatemalaAtlantic Airlines","LET 410UVP-ETG-CPE","9/13(0)","2001","Sep","18"
"5039","03 Oct 2001","Decatur Island, WashingtonAeronautical Services - Air Taxi","Cessna 172NN733SW","3/3(0)","2001","Oct","03"
"5040","04 Oct 2001","110 miles SW of Sochi, RussiaSibir Airlines","Tupolev Tu-154MRA-85693","78/78(0)","2001","Oct","04"
"5041","08 Oct 2001","Mollet Lake, Quebec, CanadaAir Saint Maurice Inc.","de Havilland DHC-2 Mk 1 BeaverC-GPUO","3/7(0)","2001","Oct","08"
"5042","08 Oct 2001","Milan, ItalyScandinavian Airlines (SAS) / Private","MD-87 / Cessna 525A Citation IISE-DMA / D-IEVX","114/114(4)","2001","Oct","08"
"5043","10 Oct 2001","Off Valencia, SpainFlightline","Swearingen SA-226AT Merlin IVEC-GDV","10/10(0)","2001","Oct","10"
